GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,Publisher Name,Publisher ZipCode,Object Type,Language,Pages,Start Page,Company Name,Company NAIC,Subject Terms
433200973,"At Entry Points, on the Lookout for Symptoms",2005-11-22,Newspapers,"['Broder, John M']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.20,"['Centers for Disease Control', 'CDC']","['923120', '923120']","['Disease control', 'Infectious diseases', 'Ports', 'Quarantine', 'Avian flu']"
433209053,World Briefing Europe: Russia: 3 Accused Of Passing Secrets To China,2005-11-15,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.12,,,
433209161,Critics Press Companies On Internet Rights Issues,2005-11-08,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.7,"['Google Inc', 'Microsoft Corp', 'Cisco Systems Inc', 'Yahoo Inc']","['334310', '519290', '334610', '513210', '334118', '513210', '516210', '519290']","['Human rights', 'Social responsibility', 'Internet service providers', 'High tech industries', 'Internet', 'Democracy', 'Human rights']"
433214324,Sentries in U.S. Seek Early Signs Of an Avian Flu,2005-11-06,Newspapers,"['McNEIL, DONALD G, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,['National Wildlife Health Center'],['712190'],"['Bird migration', 'Surveillance', 'Disease control', 'Avian flu', 'Mpox']"
433217224,"Hard Times, From the Gulf To the Coop To the Opry",2005-11-06,Newspapers,"['Kehr, Dave']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,2.20,,,"['Schedules', 'Motion pictures']"
433222724,"Trade, Oppression, Revenge",2005-12-25,Newspapers,"['Brooks, David']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.9,,,"['Democracy', 'Globalization', 'Macroeconomics', 'Minority & ethnic groups']"
433223240,News Summary,2005-12-29,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433224006,Soldiers Versus Defense Contractors,2005-12-15,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.34,"['Department of Justice', 'Army-US']","['922130', '928110']","['Defense spending', 'Armed forces', 'Military policy', 'Editorials -- Defense spending']"
433225932,"China Indicts Times Researcher, Saying He Disclosed State Secrets",2005-12-24,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Classified information', 'Indictments', 'Espionage', 'Journalists']"
433226336,"For a New Breed of Hackers, This Time It's Personal",2005-12-04,Newspapers,"['O'brien, Timothy L']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,3.1,,,"['Hackers', 'Scandals', 'Writers', 'Industrial espionage', 'Cybercrime']"
433227132,News Summary,2005-12-31,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433227657,Criminal Inquiry Opens into Leak in Eavesdropping,2005-12-31,Newspapers,"['Scott, Shane']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['National Security Agency', 'Department of Justice']","['928110', '922130']","['Criminal investigations', 'Civil liberties', 'Disclosure', 'Electronic surveillance', 'Leaking of information']"
433227890,News Summary,2005-12-21,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433228355,News Summary,2005-12-24,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433232966,The Listings: Dec. 16 -- Dec. 22,2005-12-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:28,,,
433236535,Officer Dies Interrupting Burglary Near Bronx Home; Actor Is Held,2005-12-11,Newspapers,"['McFADDEN, ROBERT D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,['Police Department-New York City NY'],['922120'],"['Police', 'Fatalities', 'Shootings', 'Arrests']"
433237274,10 Hotels for Under $250 a Night,2005-12-11,Newspapers,"['Lee, Denny']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,5.1,,,"['Hotels & motels', 'Tourism -- New York City New York']"
433237926,News Summary,2005-12-10,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433240036,"Torture Is 'Widespread' in China, U.N. Investigator Says",2005-12-03,Newspapers,"['Kahn, Joseph']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.3,['United Nations Commission on Human Rights'],"['928120', '813311']","['Torture', 'Human rights', 'Investigations', 'Prisoner treatment', 'Criminal justice']"
433241226,Experts Doubt Bird Flu Tallies From China And Elsewhere,2005-12-02,Newspapers,"['Rosenthal, Elisabeth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.8,['World Health Organization'],['923120'],"['Epidemiology', 'Disease control', 'Avian flu']"
433244212,New Estimate in China Finds Fewer AIDS Cases,2006-01-26,Newspapers,"['Yardley, Jim']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['World Health Organization', 'United Nations', 'UN']","['923120', '928120', '928120']","['Acquired immune deficiency syndrome', 'AIDS', 'Disease control', 'Studies', 'Epidemics']"
433244950,How to Outwit the World's Internet Censors,2006-01-29,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.2,,,
433245230,"In War on Bird Flu, U.N. Looks to Recruit Killer Army",2006-01-29,Newspapers,"['McNEIL, DONALD G, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.4,['United Nations Food & Agricultural Organization'],['928120'],"['Disease control', 'Poultry', 'Veterinarians', 'Avian flu']"
433247578,"In Case About Google's Secrets, Yours Are Safe",2006-01-26,Newspapers,"['Liptak, Adam']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,"['Department of Justice', 'Google Inc']","['922130', '518112']","['Right of privacy', 'Search engines', 'Surveillance of citizens']"
433249889,The Rancher in Chief and a Certain Cowboy Film,2006-01-24,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,['Kansas State University-Manhattan'],['611310'],"['Press conferences', 'Motion pictures', 'Public relations', 'Gays & lesbians']"
433251302,Future History: A Nuclear War Begun by Iran,2006-01-22,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.18,,,
433252534,The Listings: Jan. 20 - Jan. 26,2006-01-20,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:26,,,
433253906,Global Effort Attracts $1.9 Billion in Pledges to Battle Bird Flu,2006-01-19,Newspapers,"['Bradsher, Keith']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.9,,,"['Disease control', 'Pandemics', 'Foreign aid', 'Avian flu']"
433254789,Visit to Chinese Anytown Shows a Dark Side of Progress,2006-01-19,Newspapers,"['French, Howard W']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.4,,,"['Deadly force', 'Demonstrations & protests', 'Rural areas', 'Industrial development', 'Property rights']"
433256810,"China, Still Winning Against the Web",2006-01-15,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.4,"['Microsoft Corp', 'Cisco Systems Inc', 'Google Inc', 'Yahoo']","['334611', '511210', '334119', '511210', '518112', '518112', '516110']","['Censorship', 'Political dissent', 'Internet service providers', 'Freedom of speech']"
433256839,The Listings: Jan. 13 - Jan. 19,2006-01-13,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,E.1:28,,,
433257301,News Summary,2006-01-17,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433260768,The Lawbreaker in the Oval Office,2006-01-12,Newspapers,"['Herbert, Bob']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.31,,,"['Surveillance of citizens', 'Warrants', 'Electronic eavesdropping', 'Presidency', 'Civil liberties']"
433266958,"Twilight in Diamond Land: Antwerp's Loss, India's Gain",2006-01-01,Newspapers,"['Simons, Marlise']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.3,,,"['Diamonds', 'Labor costs', 'Competition']"
433271685,Eavesdropping And Our Freedoms,2006-01-04,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.14,,,
433272534,The Discovery of Avian Flu on a Turkey Farm Sends French Poultry Industry Into a Tailspin,2006-02-26,Newspapers,"['Sciolino, Elaine']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.17,,,"['Livestock industry', 'Poultry', 'Avian flu']"
433273206,"If the Avian Flu Hasn't Hit, Here's Why. Maybe.",2006-01-01,Newspapers,"['Markel, Howard']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.10,,,"['Bird migration', 'Avian flu']"
433276612,Send In the State Department,2006-02-21,Newspapers,"['Kaplan, Robert D']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,"['Department of Defense', 'Department of State']","['928110', '928120']","['Terrorism', 'Special forces', 'Military strategy']"
433278343,News Summary,2006-02-17,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433278552,Playing Chicken With Bird Flu,2006-02-21,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,,,"['Avian flu', 'Poultry', 'Public health', 'Disease control', 'Editorials -- Avian flu']"
433280357,Yahoo Grapples With Online Rights,2006-02-13,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.3,"['House of Representatives', 'Yahoo']","['921120', '518112', '516110']","['Censorship', 'Congressional hearings', 'Foreign operations of US corporations', 'Search engines']"
433280411,Web Firms Questioned On Dealings In China,2006-02-16,Newspapers,"['ZELLER, TOM, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.1,"['Google Inc', 'Microsoft Corp', 'Cisco Systems Inc', 'Yahoo Inc']","['334310', '519130', '334614', '511210', '334118', '511210', '519130']","['Censorship', 'Human rights', 'Political dissent', 'Congressional hearings', 'Search engines', 'Internet service providers', 'Blogs', 'Most favored nation clause']"
433283999,"Bird Flu Detected in Swans In Greece, Italy and Bulgaria",2006-02-12,Newspapers,"['Rosenthal, Elisabeth']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.8,,,"['Bird migration', 'Avian flu']"
433284088,News Summary,2006-02-16,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433284757,News Summary,2006-02-11,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433285688,Laugh Lines,2006-02-12,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.2,,,
433286391,News Summary,2006-02-09,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433288863,Bold Visions Have Given Way to New Reality,2006-02-01,Newspapers,"['Sanger, David e']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.1,,,"['Public opinion', 'Globalization', 'Energy policy', 'Iraq War-2003', 'State of the Union Address']"
433295931,"'We Strive to Be a Compassionate, Decent, Hopeful Society'",2006-02-01,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.18,,,"['Economic policy', 'Foreign policy', 'Terrorism', 'State of the Union Address']"
433301499,Who Owns Art?,2006-03-29,Newspapers,"['Cotter, Holland']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,G.1,,,"['Museums', 'Ownership', 'Cultural identity', 'Art markets', 'Archaeology', 'Ethics', 'Art theft']"
433304943,News Summary,2006-03-17,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433306432,At the U.N.: This Virus Has an Expert 'Quite Scared',2006-03-28,Newspapers,"['McNEIL, DONALD G, Jr']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,F.1,['World Health Organization'],['923120'],"['Pandemics', 'Avian flu']"
433307149,News Summary,2006-03-29,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433309339,Judge Issues Secret Ruling In Case of 2 At Mosque,2006-03-11,Newspapers,"['Preston, Julia']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.10,,,"['Classified information', 'Federal court decisions', 'Money laundering', 'Terrorism']"
433312910,Iran Maintains Defiant Stance As Atomic Agency Takes Case,2006-03-06,Newspapers,"['Fathi, Nazila']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.8,"['International Atomic Energy Agency', 'IAEA', 'United Nations Security Council']","['813940', '813940', '928120']","['Nuclear fuels', 'Uranium', 'Sanctions']"
433323438,News Summary,2006-04-03,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433327469,Group of 7 Chides China on Currency,2006-04-22,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,C.6,['Group of Seven'],['926110'],"['Foreign exchange rates', 'Renminbi', 'Currency devaluation']"
433328092,"Frank Gibney, 81, Writer and Authority on Asia",2006-04-14,Newspapers,"['Fox, Margalit']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.19,,,"['Deaths -- Gibney, Frank B']"
433330665,One Man's Secret Is Another Man's Scoop,2006-04-23,Newspapers,"['Edidin, Peter']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,4.5,"['Federal Bureau of Investigation', 'FBI']","['922120', '922120']","['Autobiographies', 'Classified information', 'Journalists', 'Books-titles -- Confessions of a Muckraker']"
433331610,"Rattler of Cages, From China to Europe",2006-04-14,Newspapers,"['Cotter, Holland']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Reviews - All Types,English,0.0,E.2:29,,,"['Visual artists', 'Art exhibits -- Huang Yong Ping']"
433336672,News Summary,2006-04-17,Newspapers,,11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,A.2,,,
433339455,"In Remote Pakistan Province, a Civil War Festers",2006-04-02,Newspapers,"['Gall, Carlotta']",11561,New York Times,NEW YORK,NY,New York Times Company,10018,Articles - All Types,English,0.0,1.1,['Baluchistan Liberation Army-Pakistan'],['813940'],"['Oil reserves', 'Independence movements', 'Guerrilla forces', 'Civil war -- Pakistan']"
